source_id,ra,dec,parallax,pm,pmra,pmdec,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_rvs,teff_gspphot,logg_gspphot
659765598675979904,129.03713439287458,19.158526742977422,5.473467261586581,38.26144,-35.92698309122251,-13.160160298933,6906.80876022976,16.089172,1306.915041395419,17.547924,8634.934645319796,14.907248,2.6406765,1.4587517,1.1819248,,"NOT_AVAILABLE",206.06693660832337,31.367394792456093,0,false,3416.2512,4.5547
659766114072052608,129.0943682051362,19.191429365678836,5.525287739681772,37.415718,-35.3524177743877,-12.25326246043851,267658.2471132744,12.118415,126445.16981323162,12.583787,199918.86247089526,11.495761,1.088026,0.4653721,0.62265396,37.121662,"VARIABLE",206.0532534924225,31.42959199709042,0,false,5061.477,4.5378
659768038217395968,129.20385016071086,19.257303636052978,5.739463613937768,34.62216,-32.84747181898699,-10.942470968036092,661450.639246907,11.136124,350287.24662082904,11.477482,442958.34346831834,10.631989,0.8454933,0.34135818,0.50413513,37.82438,"NOT_AVAILABLE",206.02372581982178,31.549559470960418,0,true,5670.285,4.5517
659768102641215744,129.20189401980068,19.257354323596,5.4452335641086504,38.00137,-35.5499906649718,-13.427665280618918,84982.47714943351,13.364043,32159.216688314304,14.070278,75801.43878002222,12.548702,1.5215759,0.70623493,0.815341,34.735218,"NOT_AVAILABLE",206.0229067576861,31.547849025855864,0,false,4509.9126,4.6398
659768553613526400,129.36731131591745,19.162281606350412,5.741232682856815,38.729107,-36.07426793471729,-14.092230616677433,3397620.2222182127,9.359429,2038835.1637977725,9.565087,1983342.2010594665,9.004401,0.5606861,0.20565796,0.35502815,37.1032,"NOT_AVAILABLE",206.1920309133168,31.660505871956147,1,false,6597.477,4.1399
659770993154933120,129.47957478074215,19.28299720373809,5.588328057690231,16.538027,16.457155194363718,1.633523797970828,493870.0741288295,11.453335,256026.52017558643,11.81783,339060.37648380286,10.922203,0.895627,0.36449528,0.53113174,3.2971523,"NOT_AVAILABLE",206.10308385314676,31.802231047111302,0,true,5538.1997,4.5117
659771027514771328,129.4446825023464,19.26716205747441,5.469810309588374,36.92691,-34.56441930439464,-12.996066097635447,3.936829545342479E7,6.6995006,2.6341772892975703E7,6.7869296,1.971334553010649E7,6.5109944,0.27593517,0.08742905,0.18850613,,"NOT_AVAILABLE",206.10690022054203,31.76583004548859,0,false,7627.7207,3.4232
659772195745778688,129.39030949869937,19.310936814365395,5.510939251299252,38.1708,-36.24200217081918,-11.980284027129045,10591.764736140974,15.624946,2211.961110558815,16.976599,12823.976698443646,14.4778385,2.4987602,1.3516531,1.1471071,,"NOT_AVAILABLE",206.037491344866,31.733174059470613,0,false,3584.3818,4.7294
659774394768991744,129.20380462259396,19.3164216600242,5.530746978513441,39.499035,-37.11989538642942,-13.50137247486235,12304.466076805784,15.46221,2679.3805241925356,16.768456,14712.765397831896,14.32866,2.4397955,1.3062458,1.1335497,,"NOT_AVAILABLE",205.9587687757936,31.570329200084597,0,false,3534.2007,4.5105
659777074828577024,129.3506587768489,19.416948441605463,5.387155915718241,37.49712,-35.02834383270567,-13.38091942856444,19648.12644879717,14.954064,4520.052348131622,16.200684,22840.12909221684,13.85115,2.349534,1.2466192,1.1029148,40.437332,"NOT_AVAILABLE",205.90533686224757,31.735348758452396,0,false,3614.1729,4.4685
659260815465248768,130.0108270703363,17.558759191825782,5.355138708253818,68.44323,22.851979525731796,-64.51560436236197,342.2432821291664,19.35153,56.44202166272916,20.959536,497.5390167710193,18.005827,2.9537086,1.6080055,1.3457031,,"NOT_AVAILABLE",208.20787578431506,31.653397664967674,0,false,,
659264702410652672,129.78898521068763,17.61381837867249,5.546865608470594,103.79994,-43.27341898528413,-94.34956182034082,14307.474294978605,15.298459,3623.816023057764,16.440626,16061.927914935579,14.233401,2.2072248,1.1421671,1.0650578,56.754406,"NOT_AVAILABLE",208.05674936170635,31.476842320952944,0,false,3729.3538,4.7308
659283153590141568,129.78886943884027,17.79781689250287,5.538715352902469,58.412342,-55.842067478713034,-17.136657242043317,655.9889516103896,18.645126,101.72927239770888,20.319927,905.2426698835874,17.355984,2.9639435,1.6748009,1.2891426,,"NOT_AVAILABLE",207.855831059207,31.544032870234403,0,false,3030.2383,5.0689
659284390540626816,129.75752007586482,17.85573002592388,5.6076872213280895,38.81302,-36.91815116446497,-11.97916806900567,17836.389572358734,15.059099,4468.388456003981,16.213165,20041.82523486391,13.9930525,2.2201128,1.1540661,1.0660467,22.897688,"NOT_AVAILABLE",207.77978929308287,31.537360151425883,0,false,,
659324694514337408,129.24591713309653,17.701722878446567,5.4241158431787415,37.969185,-35.962926563523396,-12.178949708967325,566.9861006176054,18.803436,53.014152305123076,21.027563,818.3430828432088,17.465557,3.562006,2.2241268,1.3378792,,"NOT_AVAILABLE",207.7391867575391,31.027606626767746,0,false,2966.4375,5.0209
659329126920001408,129.52966037128385,17.782390310207553,5.443966931953901,38.098736,-36.295457749937086,-11.58246074619599,9620.253869051548,15.729401,1918.9743729159745,17.130869,11893.210580595898,14.559648,2.5712214,1.4014683,1.1697531,,"NOT_AVAILABLE",207.76704686364062,31.308627684669627,0,false,3419.6736,4.4067
659334551461670528,129.41113351124588,17.890804875829485,5.521320471959633,73.16489,-24.06066312943091,-69.09547584725712,405.75164701728534,19.166716,40.50729484388036,21.31971,592.4078514625234,17.816343,3.5033665,2.1529942,1.3503723,,"NOT_AVAILABLE",207.60076453842208,31.243153875227307,0,false,,
659343626729512832,129.11573157056642,17.914814180688122,5.3675473468519215,38.910206,-36.81969284577916,-12.582303910526111,1016187.4349514018,10.669932,558723.7142842605,10.97055,656440.8216649139,10.204906,0.7656431,0.30061722,0.4650259,35.118633,"VARIABLE",207.45489922336887,30.99017495978516,3,true,5853.8457,4.457
659346993983853056,129.41398115191157,17.966287485649104,5.586161694636469,40.009495,-7.068222556769588,-39.38019832816391,3073.6520778843656,16.96823,667.309433337206,18.277723,3699.1571656030897,15.827639,2.4500847,1.309494,1.1405907,,"NOT_AVAILABLE",207.51968452184292,31.27317138972777,0,false,3485.7285,4.9416
659354450047069824,129.33001223946715,18.148203734795647,5.3463809920639696,37.68996,-35.64061398074026,-12.25886133527742,51238.30562189533,13.91338,17446.49225761873,14.734272,48844.47364336067,13.025857,1.708415,0.82089233,0.8875227,34.65042,"VARIABLE",207.28746386814564,31.264846699204412,0,false,,
659358431480088192,130.1214104435757,17.7024435776026,5.5740487783839985,29.105574,-22.73591771496578,-18.171748947039244,835.3534381125872,18.38269,108.42045770439138,20.250765,1144.5170183780624,17.10134,3.1494255,1.8680744,1.2813511,,"NOT_AVAILABLE",208.09602055220535,31.804065539023473,0,false,3180.8257,5.0282
659363486657914368,130.08183400198763,17.852969143345145,5.601605552917439,9.604958,-8.77308335017123,-3.910014531612692,47848.98712527214,13.987685,15344.87251600716,14.873634,47824.619586896246,13.048767,1.8248672,0.88594913,0.9389181,33.311802,"VARIABLE",207.91490607420135,31.82385443792439,0,false,4132.6724,4.6545
659373141744409984,129.90414825337888,17.788814427935883,5.371860603771807,37.076157,-35.57638630522419,-10.43849521331822,24046.69175573856,14.734729,6729.032118143489,15.768661,25636.128366030218,13.725764,2.0428963,1.0339317,1.0089645,31.736969,"VARIABLE",207.91268481520697,31.642947389126242,0,false,,
659380666527013248,129.87754806315132,17.980846147500447,5.529468941959801,38.276638,-36.4119565856295,-11.801286009456978,1963.616609778197,17.454725,295.78662208865495,19.161097,2605.2306689413294,16.20828,2.952816,1.7063713,1.2464447,,"NOT_AVAILABLE",207.6917090904578,31.689250444782584,0,false,3252.682,4.9395
659386915703563648,130.04728408965633,18.07419590154531,5.345479586957242,18.567179,-18.441166062910547,-2.1595258710761147,431.20878403323667,19.100647,54.71603277673965,20.993256,584.7929478717612,17.83039,3.1628647,1.8926086,1.270256,,"NOT_AVAILABLE",207.65818302661685,31.87351383619061,0,false,,
659388466187693440,130.04080972972392,18.097171410254457,5.5078800422307745,38.638363,-36.431858711960516,-12.870232192376037,114119.80266794312,13.043964,46217.468575715815,13.676527,96739.97915730858,12.28388,1.3926468,0.63256264,0.76008415,36.29219,"NOT_AVAILABLE",207.63033838988153,31.876088498323924,0,false,4601.7837,4.6097
659388947224025856,130.0921845274542,18.123483985475342,5.427515821773653,37.012844,-35.12313924378809,-11.675427090706117,25608.076352429667,14.666425,7283.611186543229,15.682675,27009.132487772822,13.669119,2.0135565,1.0162506,0.99730587,34.22345,"VARIABLE",207.6222340907863,31.931128062990048,0,false,3910.5725,4.6203
659393929386140288,130.46767220985745,18.05185515128366,5.52354474846067,38.58854,-36.54016895870606,-12.405302482243151,34792.11466383848,14.333665,10629.983101165319,15.272211,35354.4425719673,13.376785,1.8954258,0.9385462,0.9568796,33.58937,"NOT_AVAILABLE",207.853311509448,32.23804831200876,0,false,4197.3286,4.6669
659400762677940864,130.60051514924754,18.136684755678154,5.663394919431164,7.355723,-5.531705431432652,-4.848390675228426,342.08975088036277,19.352016,104.0173865823844,20.295778,425.91283959699336,18.174593,2.1211853,0.9437618,1.1774235,,"NOT_AVAILABLE",207.81363445578685,32.3864281551295,0,false,,
659411796450014464,130.35057936644913,18.234042186181004,5.423180207356142,38.409008,-36.358071403638036,-12.383160055812468,21508.02043327379,14.8558655,5586.076268085879,15.970775,23960.633566884942,13.7991495,2.1716251,1.1149092,1.056716,0.04492992,"NOT_AVAILABLE",207.60502191560303,32.1999764919719,0,false,3736.7888,4.5656
