solution_id,ra,dec,parallax,pm,pmra,pmdec,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_rvs,teff_gspphot,logg_gspphot
1636148068921376768,67.96911967367434,15.49937349658422,21.871807832755163,108.11744,105.36486514556807,-24.24098903749085,1190459.7097644538,10.49808,437009.5371744313,11.237315,1080025.6450493708,9.66431,1.5730047,0.7392349,0.8337698,40.41906,"VARIABLE",181.1795747622053,-21.63639666445984,0,true,,
1636148068921376768,67.12085643340095,17.695913779971516,21.900849300814187,108.16768,106.32425148690285,-19.884672335302955,96344.00872069148,13.227805,,,,,,,,39.803406,"NOT_AVAILABLE",178.79607215189944,-20.893490286036908,0,false,,
1636148068921376768,67.49102855410932,16.67271469531208,21.918833298371936,110.45465,106.76090585888045,-28.325579500310205,5386058.375487586,8.859189,2636612.0383277307,9.285927,3914421.601369633,8.266227,1.0197,0.4267378,0.59296227,,"VARIABLE",179.88607200681778,-21.26442164826846,0,false,5115.039,4.498
1636148068921376768,67.93658293586253,15.630149907181586,21.928109289904448,109.68564,104.99937028732845,-31.718638053931382,79475.88464096711,13.436778,14646.109763828987,14.924236,102411.84898743404,12.22202,2.7022161,1.4874582,1.2147579,40.46022,"NOT_AVAILABLE",181.04826700065612,-21.579992992906863,0,true,3070.4915,4.211
1636148068921376768,67.9373303656096,15.629243097689292,21.9411429349474,106.25577,103.60681970600949,-23.577862998495746,584512.9045718506,11.270382,176342.13709952406,12.222652,597380.2743601329,10.307268,1.9153843,0.9522705,0.9631138,39.976845,"NOT_AVAILABLE",181.04951202560775,-21.579990223540452,0,false,,
1636148068921376768,68.4696324759209,14.850761740625991,21.94460899596352,105.01161,101.81615258036001,-25.70815437780425,15730.404327314716,15.195518,2127.2107652815957,17.019016,21950.581966801623,13.89428,3.1247358,1.8234987,1.3012371,35.684227,"NOT_AVAILABLE",182.04942188600887,-21.655364590458493,0,false,,
1636148068921376768,68.20929931916466,16.00568312875324,21.986514300716408,105.280365,101.05427327696728,-29.529461832054025,6074734.765262779,8.728549,3044470.4056733996,9.129763,4804780.016556622,8.043712,1.086051,0.40121365,0.68483734,,"NOT_AVAILABLE",180.90638344389143,-21.14134392463245,0,false,,
1636148068921376768,66.13187780097878,13.928549141036688,21.993423194312864,114.53426,113.07056240121685,-18.252254939822112,17468.054750952524,15.081756,2352.8937975196386,16.909536,23892.12673487872,13.8022585,3.1072779,1.8277807,1.2794971,41.76742,"NOT_AVAILABLE",181.3150460650429,-24.004801649692563,0,false,3073.0647,5.017
1636148068921376768,67.38219601870492,17.89303687476587,22.00647700341757,112.585655,107.65175197214356,-32.96408044400983,6006984.987452108,8.7407255,2993013.9928114805,9.148271,4297266.678412755,8.164915,0.9833555,0.4075451,0.57581043,39.725494,"NOT_AVAILABLE",178.80156991479384,-20.57607771177727,0,true,5228.7754,4.4817
1636148068921376768,65.51518023603637,14.077103275227195,22.026938316127616,115.75498,113.77447283192949,-21.32101663168436,1.0405155531408165E8,5.6442456,6.54845612128187E7,5.798195,5.631234223265405E7,5.3713865,0.42680836,0.15394926,0.2728591,56.082287,"NOT_AVAILABLE",180.77675809904184,-24.377656097080262,0,false,7206.3105,4.0213
